adc-v2-dogfood	DOMAIN_MEMBER	69c92a47-6c42-4e72-9617-b887fb871b57	t	t
adc-v2-dogfood	DOMAIN_MEMBER	1fa1e12d-24fb-47da-ac7b-fb4ab3eae080	t	t
adc-v2-dogfood	DOMAIN_MEMBER	4684680a-60c4-487b-b362-de7a3367fed2	f	t
adc-v2-dogfood	DOMAIN_MEMBER	0623ba1a-45b5-4d98-8570-30feb279262e	t	t
adc-v2-dogfood	DOMAIN_MEMBER	ab1cd4a3-5b01-45ea-a165-20a97b4af87f	t	t
adc-v2-dogfood	DOMAIN_MEMBER	d2691e77-4ce4-493d-96e8-870e56f4977e	t	t
adc-v2-dogfood	DOMAIN_MEMBER	debec784-3bd9-4dcf-aca4-549a7416d680	t	t
adc-v2-dogfood	DOMAIN_MEMBER	fd58881a-fdba-4ef2-9a80-b733671f24f1	t	t
adc-v2-dogfood	DOMAIN_MEMBER	9df952bc-237e-4dc9-845f-cd52776bf25f	t	t
adc-v2-dogfood	DOMAIN_MEMBER	d2bec623-56ba-46cb-a217-933cfe63a243	f	t
adc-v2-dogfood	DOMAIN_MEMBER	a8e69d20-c784-4f4a-aac9-6a24e5302717	t	t
adc-v2-dogfood	DOMAIN_MEMBER	8a81aa51-bbaa-4c93-9510-eb4f0da7a06c	t	t
adc-v2-dogfood	DOMAIN_MEMBER	c4f53ae3-c2b9-4eee-a542-f13469b38705	t	t
adc-v2-dogfood	DOMAIN_MEMBER	b2d51a5e-a2e5-4a2c-951d-d24b892ac2ce	t	t
adc-v2-dogfood	DOMAIN_OWNER	3e2439d2-fb54-44f5-afee-77aa17c40d22	t	t
build-in-public-dogfood	DOMAIN_MEMBER	6ccdae57-0a2c-4a2e-b3e4-e3f4ec1edf2a	f	t
build-in-public-dogfood	DOMAIN_MEMBER	c4f53ae3-c2b9-4eee-a542-f13469b38705	t	t
build-in-public-dogfood	DOMAIN_MEMBER	3e6c1225-a306-423b-91da-4ed3b9acdd1b	t	t
build-in-public-dogfood	DOMAIN_MEMBER	271876c1-5bc9-4902-855d-68bf5c99eccb	t	t
build-in-public-dogfood	DOMAIN_MEMBER	90aac9b8-c1a4-496c-aed7-fe42c08023eb	t	t
